ohrc_index,source_scene_id,source_scene_root,acquisition_utc,tile_row,tile_col,native_r0,native_c0,native_size_px,encoder_size_px,ground_footprint_m,resolution_m_per_px,lat,lon,sun_azimuth,sun_elevation,solar_incidence,tdi_stages,bits_selection,orbit_limb_direction,spacecraft_yaw_direction,saturation_fraction,structural_jpeg,illumination_jpeg,embedding_norm,PC1,PC2
38,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,3,8,3072,8192,2048,256,512.0,0.25,8.1239365221,296.16880801,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00003_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00003_c008_illum.jpg,8.863134,-0.7784365,-2.3481028
39,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,3,9,3072,9216,2048,256,512.0,0.25,8.123823914699999,296.17790013,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00003_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00003_c009_illum.jpg,7.530561,0.7803924,0.37102985
40,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,0,4096,0,2048,256,512.0,0.25,8.115681429799999,296.09657688,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c000_illum.jpg,8.593581,-1.1148612,-1.8081095
41,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,1,4096,1024,2048,256,512.0,0.25,8.1155744171,296.10560934,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c001_illum.jpg,8.096505,0.08813136,-1.1080077
42,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,2,4096,2048,2048,256,512.0,0.25,8.115466710800002,296.11464897,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c002_illum.jpg,7.1831393,1.9301256,0.3835122
43,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,3,4096,3072,2048,256,512.0,0.25,8.115358320899999,296.12369615,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c003_illum.jpg,6.8003936,1.1002843,0.06135804
44,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,4,4096,4096,2048,256,512.0,0.25,8.1152492295,296.13275102,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c004_illum.jpg,10.30695,-2.8227417,-3.0018253
45,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,5,4096,5120,2048,256,512.0,0.25,8.115139450300001,296.14181292,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c005_illum.jpg,9.874734,-2.94847,-2.623885
46,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,6,4096,6144,2048,256,512.0,0.25,8.1150289736,296.15088201,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c006_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c006_illum.jpg,7.9987245,-0.0638458,-0.66089773
47,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,7,4096,7168,2048,256,512.0,0.25,8.1149177946,296.15995929,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c007_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c007_illum.jpg,8.625639,-0.5199251,-1.7666683
48,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,8,4096,8192,2048,256,512.0,0.25,8.1148059191,296.16904334000003,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c008_illum.jpg,9.028588,-1.2319859,-2.2251627
49,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,4,9,4096,9216,2048,256,512.0,0.25,8.114693341199999,296.17813546,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00004_c009_illum.jpg,7.335115,0.2763353,0.9233235
50,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,0,5120,0,2048,256,512.0,0.25,8.106535085900001,296.09680163,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c000_illum.jpg,9.983274,-1.8665842,-2.515248
51,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,1,5120,1024,2048,256,512.0,0.25,8.1064280557,296.10583384,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c001_illum.jpg,8.375473,-0.117628105,-1.2140054
52,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,2,5120,2048,2048,256,512.0,0.25,8.1063203394,296.11487325,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c002_illum.jpg,7.6016707,1.9637915,-0.44767377
53,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,3,5120,3072,2048,256,512.0,0.25,8.1062119348,296.12392014,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c003_illum.jpg,7.9503455,0.07776514,-0.069571696
54,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,4,5120,4096,2048,256,512.0,0.25,8.1061028313,296.13297451,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c004_illum.jpg,9.867618,-2.3939848,-2.130466
55,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,5,5120,5120,2048,256,512.0,0.25,8.105993038700001,296.14203683000005,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c005_illum.jpg,9.628996,-2.1751342,-2.688712
56,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,6,5120,6144,2048,256,512.0,0.25,8.1058825457,296.151106,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c006_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c006_illum.jpg,8.154627,-0.47194904,-0.99649155
57,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,7,5120,7168,2048,256,512.0,0.25,8.1057713638,296.16018257,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c007_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c007_illum.jpg,7.6329513,1.2574613,0.16177702
58,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,8,5120,8192,2048,256,512.0,0.25,8.1056594783,296.16926645,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c008_illum.jpg,7.737364,0.1749948,-0.28776395
59,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,5,9,5120,9216,2048,256,512.0,0.25,8.1055468892,296.17835862,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00005_c009_illum.jpg,7.3901334,-0.082414106,0.79593545
60,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,0,6144,0,2048,256,512.0,0.25,8.0973964388,296.09703320999995,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c000_illum.jpg,7.9462175,0.9575489,-0.19293863
61,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,1,6144,1024,2048,256,512.0,0.25,8.0972894186,296.10606538,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c001_illum.jpg,7.353195,2.0772452,0.65333635
62,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,2,6144,2048,2048,256,512.0,0.25,8.0971817123,296.11510452999994,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c002_illum.jpg,7.6421676,2.059562,-0.41981164
63,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,3,6144,3072,2048,256,512.0,0.25,8.097073314700001,296.12415122,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c003_illum.jpg,7.552898,1.3640342,-0.7317547
64,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,4,6144,4096,2048,256,512.0,0.25,8.0969642212,296.13320556,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c004_illum.jpg,7.4530997,0.8980898,-0.15511356
65,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,5,6144,5120,2048,256,512.0,0.25,8.096854438600001,296.14226741000004,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c005_illum.jpg,7.0816174,0.9763068,0.8719739
66,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,6,6144,6144,2048,256,512.0,0.25,8.0967439603,296.15133628,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c006_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c006_illum.jpg,7.2204723,1.0531806,0.51041853
67,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,7,6144,7168,2048,256,512.0,0.25,8.096632780699998,296.16041269,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c007_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c007_illum.jpg,8.230414,-0.5066543,-0.84270364
68,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,8,6144,8192,2048,256,512.0,0.25,8.0965209052,296.16949673,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c008_illum.jpg,8.225218,-0.32190365,-0.88857263
69,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,6,9,6144,9216,2048,256,512.0,0.25,8.0964083261,296.17858879,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00006_c009_illum.jpg,7.299656,0.61287165,1.5289952
70,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,7,0,7168,0,2048,256,512.0,0.25,8.0882639188,296.09725347,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c000_illum.jpg,8.112726,0.42999285,-1.5881001
71,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,7,1,7168,1024,2048,256,512.0,0.25,8.0881569037,296.1062849,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c001_illum.jpg,8.26703,-0.320393,-1.7305392
72,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,7,2,7168,2048,2048,256,512.0,0.25,8.0880492024,296.11532382,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c002_illum.jpg,7.973695,0.16888614,-0.79969877
73,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,7,3,7168,3072,2048,256,512.0,0.25,8.0879408125,296.12437071,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c003_illum.jpg,7.096189,0.4032982,0.36342838
74,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,7,4,7168,4096,2048,256,512.0,0.25,8.0878317389,296.13342487,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c004_illum.jpg,7.572197,0.6536667,-0.3136063
75,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,7,5,7168,5120,2048,256,512.0,0.25,8.0877219619,296.14248647999995,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00007_c005_illum.jpg,7.1617446,0.14696223,-0.17792176
