filename,product_code,camera,observation_time_utc,archive_start_time_utc,product_size_bytes,altitude_km,product_type,end_time
ch2_tmc_ncf_20260201T0533441434_d_img_d18.zip,NCF,FORE,2026-02-01 05:33:44.143400+00:00,2026-02-01 05:33:44.143000+00:00,1632824000,105.39,IMG,2026-02-01 05:44:44.621000+00:00
ch2_tmc_ncn_20260201T0533441434_d_img_d18.zip,NCN,NADIR,2026-02-01 05:33:44.143400+00:00,2026-02-01 05:33:44.143000+00:00,1632824000,105.39,IMG,2026-02-01 05:44:44.621000+00:00
ch2_tmc_ncf_20260201T1720249417_d_img_d18.zip,NCF,FORE,2026-02-01 17:20:24.941700+00:00,2026-02-01 17:20:24.941000+00:00,1633520000,102.21,IMG,2026-02-01 17:31:25.701000+00:00
ch2_tmc_nca_20260201T1720249417_d_img_d18.zip,NCA,AFT,2026-02-01 17:20:24.941700+00:00,2026-02-01 17:20:24.941000+00:00,1633520000,102.21,IMG,2026-02-01 17:31:25.701000+00:00
ch2_tmc_ncn_20260201T1720249417_d_img_d18.zip,NCN,NADIR,2026-02-01 17:20:24.941700+00:00,2026-02-01 17:20:24.941000+00:00,1633520000,102.21,IMG,2026-02-01 17:31:25.701000+00:00
ch2_tmc_ncn_20260201T2119139743_d_img_d18.zip,NCN,NADIR,2026-02-01 21:19:13.974300+00:00,2026-02-01 21:19:13.974000+00:00,1769704000,102.25,IMG,2026-02-01 21:31:09.820000+00:00
ch2_tmc_nca_20260201T2119139743_d_img_d18.zip,NCA,AFT,2026-02-01 21:19:13.974300+00:00,2026-02-01 21:19:13.974000+00:00,1769704000,102.25,IMG,2026-02-01 21:31:09.820000+00:00
ch2_tmc_ncf_20260201T2119139776_d_img_d18.zip,NCF,FORE,2026-02-01 21:19:13.977600+00:00,2026-02-01 21:19:13.977000+00:00,1769688000,102.25,IMG,2026-02-01 21:31:09.817000+00:00
ch2_tmc_nca_20260202T1713199013_d_img_d18.zip,NCA,AFT,2026-02-02 17:13:19.901300+00:00,2026-02-02 17:13:19.901000+00:00,1583912000,102.11,IMG,2026-02-02 17:24:00.594000+00:00
ch2_tmc_ncf_20260202T1713199013_d_img_d18.zip,NCF,FORE,2026-02-02 17:13:19.901300+00:00,2026-02-02 17:13:19.901000+00:00,1583920000,102.11,IMG,2026-02-02 17:24:00.597000+00:00
ch2_tmc_ncn_20260202T1713199013_d_img_d18.zip,NCN,NADIR,2026-02-02 17:13:19.901300+00:00,2026-02-02 17:13:19.901000+00:00,1583912000,102.11,IMG,2026-02-02 17:24:00.594000+00:00
ch2_tmc_nca_20260202T2121568693_d_img_d18.zip,NCA,AFT,2026-02-02 21:21:56.869300+00:00,2026-02-02 21:21:56.869000+00:00,1724168000,104.82,IMG,2026-02-02 21:33:34.296000+00:00
ch2_tmc_ncf_20260202T2121568693_d_img_d18.zip,NCF,FORE,2026-02-02 21:21:56.869300+00:00,2026-02-02 21:21:56.869000+00:00,1724168000,104.82,IMG,2026-02-02 21:33:34.296000+00:00
ch2_tmc_ncn_20260202T2121568725_d_img_d18.zip,NCN,NADIR,2026-02-02 21:21:56.872500+00:00,2026-02-02 21:21:56.872000+00:00,1724152000,104.82,IMG,2026-02-02 21:33:34.293000+00:00
ch2_tmc_nca_20260203T0908519316_d_img_d18.zip,NCA,AFT,2026-02-03 09:08:51.931600+00:00,2026-02-03 09:08:51.931000+00:00,1614472000,102.62,IMG,2026-02-03 09:19:44.986000+00:00
ch2_tmc_ncf_20260203T0908519316_d_img_d18.zip,NCF,FORE,2026-02-03 09:08:51.931600+00:00,2026-02-03 09:08:51.931000+00:00,1614472000,102.62,IMG,2026-02-03 09:19:44.986000+00:00
ch2_tmc_ncn_20260203T0908519316_d_img_d18.zip,NCN,NADIR,2026-02-03 09:08:51.931600+00:00,2026-02-03 09:08:51.931000+00:00,1614480000,102.62,IMG,2026-02-03 09:19:44.989000+00:00
ch2_tmc_ncn_20260204T0653006869_d_img_d18.zip,NCN,NADIR,2026-02-04 06:53:00.686900+00:00,2026-02-04 06:53:00.686000+00:00,1747896000,101.47,IMG,2026-02-04 07:04:47.712000+00:00
ch2_tmc_nca_20260204T0653006869_d_img_d18.zip,NCA,AFT,2026-02-04 06:53:00.686900+00:00,2026-02-04 06:53:00.686000+00:00,1747896000,101.47,IMG,2026-02-04 07:04:47.708000+00:00
ch2_tmc_ncf_20260204T0653006869_d_img_d18.zip,NCF,FORE,2026-02-04 06:53:00.686900+00:00,2026-02-04 06:53:00.686000+00:00,1747888000,101.47,IMG,2026-02-04 07:04:47.712000+00:00
ch2_tmc_nca_20260204T1854459449_d_img_d18.zip,NCA,AFT,2026-02-04 18:54:45.944900+00:00,2026-02-04 18:54:45.944000+00:00,857488000,101.56,IMG,2026-02-04 19:00:32.797000+00:00
ch2_tmc_ncf_20260204T1854459449_d_img_d18.zip,NCF,FORE,2026-02-04 18:54:45.944900+00:00,2026-02-04 18:54:45.944000+00:00,857488000,101.56,IMG,2026-02-04 19:00:32.797000+00:00
ch2_tmc_ncn_20260204T1854459449_d_img_d18.zip,NCN,NADIR,2026-02-04 18:54:45.944900+00:00,2026-02-04 18:54:45.944000+00:00,857488000,101.56,IMG,2026-02-04 19:00:32.797000+00:00
ch2_tmc_nca_20260204T2235455148_d_img_d18.zip,NCA,AFT,2026-02-04 22:35:45.514800+00:00,2026-02-04 22:35:45.514000+00:00,359448000,99.8,IMG,2026-02-04 22:38:10.909000+00:00
ch2_tmc_ncf_20260204T2235455148_d_img_d18.zip,NCF,FORE,2026-02-04 22:35:45.514800+00:00,2026-02-04 22:35:45.514000+00:00,359448000,99.8,IMG,2026-02-04 22:38:10.909000+00:00
ch2_tmc_ncn_20260204T2235455148_d_img_d18.zip,NCN,NADIR,2026-02-04 22:35:45.514800+00:00,2026-02-04 22:35:45.514000+00:00,359456000,99.8,IMG,2026-02-04 22:38:10.912000+00:00
ch2_tmc_nca_20260204T2238063881_d_img_d18.zip,NCA,AFT,2026-02-04 22:38:06.388100+00:00,2026-02-04 22:38:06.388000+00:00,1602680000,100.84,IMG,2026-02-04 22:48:54.323000+00:00
ch2_tmc_ncf_20260204T2238063881_d_img_d18.zip,NCF,FORE,2026-02-04 22:38:06.388100+00:00,2026-02-04 22:38:06.388000+00:00,1602688000,100.84,IMG,2026-02-04 22:48:54.326000+00:00
ch2_tmc_ncn_20260204T2238064206_d_img_d18.zip,NCN,NADIR,2026-02-04 22:38:06.420600+00:00,2026-02-04 22:38:06.420000+00:00,1602680000,100.84,IMG,2026-02-04 22:48:54.326000+00:00
ch2_tmc_ncf_20260205T1814153023_d_img_d18.zip,NCF,FORE,2026-02-05 18:14:15.302300+00:00,2026-02-05 18:14:15.302000+00:00,1905960000,98.18,IMG,2026-02-05 18:27:06.268000+00:00
ch2_tmc_ncn_20260205T1814153023_d_img_d18.zip,NCN,NADIR,2026-02-05 18:14:15.302300+00:00,2026-02-05 18:14:15.302000+00:00,1905952000,98.18,IMG,2026-02-05 18:27:06.264000+00:00
ch2_tmc_nca_20260205T1814153023_d_img_d18.zip,NCA,AFT,2026-02-05 18:14:15.302300+00:00,2026-02-05 18:14:15.302000+00:00,1905968000,98.18,IMG,2026-02-05 18:27:06.261000+00:00
ch2_tmc_ncf_20260206T0007463509_d_img_d18.zip,NCF,FORE,2026-02-06 00:07:46.350900+00:00,2026-02-06 00:07:46.350000+00:00,1954640000,96.68,IMG,2026-02-06 00:20:57.140000+00:00
ch2_tmc_ncn_20260206T0007463509_d_img_d18.zip,NCN,NADIR,2026-02-06 00:07:46.350900+00:00,2026-02-06 00:07:46.350000+00:00,1954640000,96.68,IMG,2026-02-06 00:20:57.465000+00:00
ch2_tmc_nca_20260206T0007463509_d_img_d18.zip,NCA,AFT,2026-02-06 00:07:46.350900+00:00,2026-02-06 00:07:46.350000+00:00,1954632000,96.68,IMG,2026-02-06 00:20:57.465000+00:00
ch2_tmc_nca_20260206T1946156560_d_img_d18.zip,NCA,AFT,2026-02-06 19:46:15.656000+00:00,2026-02-06 19:46:15.656000+00:00,1899704000,93.83,IMG,2026-02-06 19:59:04.880000+00:00
ch2_tmc_ncf_20260206T1946156560_d_img_d18.zip,NCF,FORE,2026-02-06 19:46:15.656000+00:00,2026-02-06 19:46:15.656000+00:00,1899704000,93.83,IMG,2026-02-06 19:59:04.880000+00:00
ch2_tmc_ncn_20260206T1946156560_d_img_d18.zip,NCN,NADIR,2026-02-06 19:46:15.656000+00:00,2026-02-06 19:46:15.656000+00:00,1899696000,93.83,IMG,2026-02-06 19:59:04.848000+00:00
ch2_tmc_ncn_20260206T2144079823_d_img_d18.zip,NCN,NADIR,2026-02-06 21:44:07.982300+00:00,2026-02-06 21:44:07.982000+00:00,1950352000,93.67,IMG,2026-02-06 21:57:16.901000+00:00
ch2_tmc_nca_20260206T2144079855_d_img_d18.zip,NCA,AFT,2026-02-06 21:44:07.985500+00:00,2026-02-06 21:44:07.985000+00:00,1950336000,93.67,IMG,2026-02-06 21:57:16.898000+00:00
ch2_tmc_ncf_20260206T2144079855_d_img_d18.zip,NCF,FORE,2026-02-06 21:44:07.985500+00:00,2026-02-06 21:44:07.985000+00:00,1950336000,93.67,IMG,2026-02-06 21:57:16.898000+00:00
ch2_tmc_nca_20260206T2341597825_d_img_d18.zip,NCA,AFT,2026-02-06 23:41:59.782500+00:00,2026-02-06 23:41:59.782000+00:00,1924264000,93.41,IMG,2026-02-06 23:54:58.149000+00:00
ch2_tmc_ncn_20260206T2341597825_d_img_d18.zip,NCN,NADIR,2026-02-06 23:41:59.782500+00:00,2026-02-06 23:41:59.782000+00:00,1924256000,93.41,IMG,2026-02-06 23:54:58.145000+00:00
ch2_tmc_ncf_20260206T2341597858_d_img_d18.zip,NCF,FORE,2026-02-06 23:41:59.785800+00:00,2026-02-06 23:41:59.785000+00:00,1924256000,93.41,IMG,2026-02-06 23:54:58.149000+00:00
ch2_tmc_ncf_20260207T1138514590_d_img_d18.zip,NCF,FORE,2026-02-07 11:38:51.459000+00:00,2026-02-07 11:38:51.459000+00:00,1686288000,95.31,IMG,2026-02-07 11:50:13.563000+00:00
ch2_tmc_ncn_20260207T1138514590_d_img_d18.zip,NCN,NADIR,2026-02-07 11:38:51.459000+00:00,2026-02-07 11:38:51.459000+00:00,1686296000,95.31,IMG,2026-02-07 11:50:13.566000+00:00
ch2_tmc_nca_20260207T1138514623_d_img_d18.zip,NCA,AFT,2026-02-07 11:38:51.462300+00:00,2026-02-07 11:38:51.462000+00:00,1686288000,95.31,IMG,2026-02-07 11:50:13.566000+00:00
ch2_tmc_nca_20260207T2316127558_d_img_d18.zip,NCA,AFT,2026-02-07 23:16:12.755800+00:00,2026-02-07 23:16:12.755000+00:00,1954168000,91.74,IMG,2026-02-07 23:29:23.218000+00:00
ch2_tmc_ncn_20260207T2316127558_d_img_d18.zip,NCN,NADIR,2026-02-07 23:16:12.755800+00:00,2026-02-07 23:16:12.755000+00:00,1954160000,91.74,IMG,2026-02-07 23:29:23.215000+00:00
ch2_tmc_ncf_20260207T2316127590_d_img_d18.zip,NCF,FORE,2026-02-07 23:16:12.759000+00:00,2026-02-07 23:16:12.759000+00:00,1954160000,91.74,IMG,2026-02-07 23:29:23.218000+00:00
ch2_tmc_nca_20260208T0115412067_d_img_d18.zip,NCA,AFT,2026-02-08 01:15:41.206700+00:00,2026-02-08 01:15:41.206000+00:00,1952416000,91.92,IMG,2026-02-08 01:28:50.960000+00:00
ch2_tmc_ncf_20260208T0115412067_d_img_d18.zip,NCF,FORE,2026-02-08 01:15:41.206700+00:00,2026-02-08 01:15:41.206000+00:00,1952424000,91.92,IMG,2026-02-08 01:28:50.964000+00:00
ch2_tmc_ncn_20260208T0115412067_d_img_d18.zip,NCN,NADIR,2026-02-08 01:15:41.206700+00:00,2026-02-08 01:15:41.206000+00:00,1952416000,91.92,IMG,2026-02-08 01:28:50.960000+00:00
ch2_tmc_nca_20260208T2052348929_d_img_d18.zip,NCA,AFT,2026-02-08 20:52:34.892900+00:00,2026-02-08 20:52:34.892000+00:00,1718312000,84.36,IMG,2026-02-08 21:04:09.951000+00:00
ch2_tmc_ncf_20260208T2052348929_d_img_d18.zip,NCF,FORE,2026-02-08 20:52:34.892900+00:00,2026-02-08 20:52:34.892000+00:00,1718312000,84.36,IMG,2026-02-08 21:04:09.951000+00:00
ch2_tmc_ncn_20260208T2052348929_d_img_d18.zip,NCN,NADIR,2026-02-08 20:52:34.892900+00:00,2026-02-08 20:52:34.892000+00:00,1718296000,84.36,IMG,2026-02-08 21:04:09.944000+00:00
ch2_tmc_nca_20260208T2250279555_d_img_d18.zip,NCA,AFT,2026-02-08 22:50:27.955500+00:00,2026-02-08 22:50:27.955000+00:00,2730000000,86.43,IMG,2026-02-08 23:08:52.244000+00:00
ch2_tmc_ncf_20260208T2250279555_d_img_d18.zip,NCF,FORE,2026-02-08 22:50:27.955500+00:00,2026-02-08 22:50:27.955000+00:00,2729984000,86.43,IMG,2026-02-08 23:08:52.237000+00:00
ch2_tmc_ncn_20260208T2250279555_d_img_d18.zip,NCN,NADIR,2026-02-08 22:50:27.955500+00:00,2026-02-08 22:50:27.955000+00:00,2729992000,86.43,IMG,2026-02-08 23:08:52.241000+00:00
ch2_tmc_ncn_20260209T0255451762_d_img_d18.zip,NCN,NADIR,2026-02-09 02:55:45.176200+00:00,2026-02-09 02:55:45.176000+00:00,1696736000,87.58,IMG,2026-02-09 03:07:11.507000+00:00
ch2_tmc_ncf_20260209T0255451762_d_img_d18.zip,NCF,FORE,2026-02-09 02:55:45.176200+00:00,2026-02-09 02:55:45.176000+00:00,1696728000,87.58,IMG,2026-02-09 03:07:11.503000+00:00
ch2_tmc_nca_20260209T0255451762_d_img_d18.zip,NCA,AFT,2026-02-09 02:55:45.176200+00:00,2026-02-09 02:55:45.176000+00:00,1696736000,87.58,IMG,2026-02-09 03:07:11.507000+00:00
ch2_tmc_nca_20260209T2224289581_d_img_d18.zip,NCA,AFT,2026-02-09 22:24:28.958100+00:00,2026-02-09 22:24:28.958000+00:00,1885208000,85.1,IMG,2026-02-09 22:37:11.526000+00:00
ch2_tmc_ncf_20260209T2224289614_d_img_d18.zip,NCF,FORE,2026-02-09 22:24:28.961400+00:00,2026-02-09 22:24:28.961000+00:00,1885200000,85.1,IMG,2026-02-09 22:37:11.526000+00:00
ch2_tmc_ncn_20260209T2224289614_d_img_d18.zip,NCN,NADIR,2026-02-09 22:24:28.961400+00:00,2026-02-09 22:24:28.961000+00:00,1885200000,85.1,IMG,2026-02-09 22:37:11.526000+00:00
ch2_tmc_nca_20260210T0022206153_d_img_d18.zip,NCA,AFT,2026-02-10 00:22:20.615300+00:00,2026-02-10 00:22:20.615000+00:00,1957352000,85.5,IMG,2026-02-10 00:35:31.812000+00:00
ch2_tmc_ncf_20260210T0022206153_d_img_d18.zip,NCF,FORE,2026-02-10 00:22:20.615300+00:00,2026-02-10 00:22:20.615000+00:00,1957360000,85.5,IMG,2026-02-10 00:35:31.815000+00:00
ch2_tmc_ncn_20260210T0022206153_d_img_d18.zip,NCN,NADIR,2026-02-10 00:22:20.615300+00:00,2026-02-10 00:22:20.615000+00:00,1957360000,85.5,IMG,2026-02-10 00:35:31.815000+00:00
ch2_tmc_nca_20260210T0220094532_d_img_d18.zip,NCA,AFT,2026-02-10 02:20:09.453200+00:00,2026-02-10 02:20:09.453000+00:00,1954632000,85.63,IMG,2026-02-10 02:33:20.103000+00:00
ch2_tmc_ncf_20260210T0220094532_d_img_d18.zip,NCF,FORE,2026-02-10 02:20:09.453200+00:00,2026-02-10 02:20:09.453000+00:00,1954640000,85.63,IMG,2026-02-10 02:33:20.106000+00:00
ch2_tmc_ncn_20260210T0220094532_d_img_d18.zip,NCN,NADIR,2026-02-10 02:20:09.453200+00:00,2026-02-10 02:20:09.453000+00:00,1954632000,85.63,IMG,2026-02-10 02:33:20.103000+00:00
ch2_tmc_ncf_20260210T0418026069_d_img_d18.zip,NCF,FORE,2026-02-10 04:18:02.606900+00:00,2026-02-10 04:18:02.606000+00:00,1947040000,85.72,IMG,2026-02-10 04:31:10.183000+00:00
ch2_tmc_ncn_20260210T0418026069_d_img_d18.zip,NCN,NADIR,2026-02-10 04:18:02.606900+00:00,2026-02-10 04:18:02.606000+00:00,1947040000,85.72,IMG,2026-02-10 04:31:10.186000+00:00
ch2_tmc_nca_20260210T0418026069_d_img_d18.zip,NCA,AFT,2026-02-10 04:18:02.606900+00:00,2026-02-10 04:18:02.606000+00:00,1947032000,85.72,IMG,2026-02-10 04:31:10.186000+00:00
ch2_tmc_nca_20260210T1407128398_d_img_d18.zip,NCA,AFT,2026-02-10 14:07:12.839800+00:00,2026-02-10 14:07:12.839000+00:00,707752000,83.47,IMG,2026-02-10 14:11:59.124000+00:00
ch2_tmc_ncf_20260210T1407128398_d_img_d18.zip,NCF,FORE,2026-02-10 14:07:12.839800+00:00,2026-02-10 14:07:12.839000+00:00,707752000,83.47,IMG,2026-02-10 14:11:59.124000+00:00
ch2_tmc_ncn_20260210T1407128398_d_img_d18.zip,NCN,NADIR,2026-02-10 14:07:12.839800+00:00,2026-02-10 14:07:12.839000+00:00,707744000,83.47,IMG,2026-02-10 14:11:59.120000+00:00
ch2_tmc_nca_20260210T1411532050_d_img_d18.zip,NCA,AFT,2026-02-10 14:11:53.205000+00:00,2026-02-10 14:11:53.205000+00:00,1095288000,84.71,IMG,2026-02-10 14:19:16.248000+00:00
ch2_tmc_ncf_20260210T1411532082_d_img_d18.zip,NCF,FORE,2026-02-10 14:11:53.208200+00:00,2026-02-10 14:11:53.208000+00:00,1095280000,84.71,IMG,2026-02-10 14:19:16.248000+00:00
ch2_tmc_ncn_20260210T1411532082_d_img_d18.zip,NCN,NADIR,2026-02-10 14:11:53.208200+00:00,2026-02-10 14:11:53.208000+00:00,1095288000,84.71,IMG,2026-02-10 14:19:16.251000+00:00
ch2_tmc_nca_20260211T1539061643_d_img_d18.zip,NCA,AFT,2026-02-11 15:39:06.164300+00:00,2026-02-11 15:39:06.164000+00:00,726912000,84.29,IMG,2026-02-11 15:44:00.198000+00:00
ch2_tmc_ncf_20260211T1539061643_d_img_d18.zip,NCF,FORE,2026-02-11 15:39:06.164300+00:00,2026-02-11 15:39:06.164000+00:00,726912000,84.29,IMG,2026-02-11 15:44:00.198000+00:00
ch2_tmc_ncn_20260211T1539061676_d_img_d18.zip,NCN,NADIR,2026-02-11 15:39:06.167600+00:00,2026-02-11 15:39:06.167000+00:00,726912000,84.29,IMG,2026-02-11 15:44:00.202000+00:00
ch2_tmc_nca_20260211T1543556074_d_img_d18.zip,NCA,AFT,2026-02-11 15:43:55.607400+00:00,2026-02-11 15:43:55.607000+00:00,723976000,84.99,IMG,2026-02-11 15:48:48.454000+00:00
ch2_tmc_ncn_20260211T1543556074_d_img_d18.zip,NCN,NADIR,2026-02-11 15:43:55.607400+00:00,2026-02-11 15:43:55.607000+00:00,723992000,84.99,IMG,2026-02-11 15:48:48.460000+00:00
ch2_tmc_ncf_20260211T1543556106_d_img_d18.zip,NCF,FORE,2026-02-11 15:43:55.610600+00:00,2026-02-11 15:43:55.610000+00:00,723984000,84.99,IMG,2026-02-11 15:48:48.460000+00:00
ch2_tmc_ncn_20260212T0128079651_d_img_d18.zip,NCN,NADIR,2026-02-12 01:28:07.965100+00:00,2026-02-12 01:28:07.965000+00:00,655472000,86.11,IMG,2026-02-12 01:32:33.102000+00:00
ch2_tmc_ncf_20260212T0128079684_d_img_d18.zip,NCF,FORE,2026-02-12 01:28:07.968400+00:00,2026-02-12 01:28:07.968000+00:00,655456000,86.11,IMG,2026-02-12 01:32:33.987000+00:00
ch2_tmc_nca_20260212T0128079684_d_img_d18.zip,NCA,AFT,2026-02-12 01:28:07.968400+00:00,2026-02-12 01:28:07.968000+00:00,655456000,86.11,IMG,2026-02-12 01:32:33.987000+00:00
ch2_tmc_nca_20260212T0132273100_d_img_d18.zip,NCA,AFT,2026-02-12 01:32:27.310000+00:00,2026-02-12 01:32:27.310000+00:00,712712000,87.35,IMG,2026-02-12 01:37:15.600000+00:00
ch2_tmc_ncf_20260212T0132273100_d_img_d18.zip,NCF,FORE,2026-02-12 01:32:27.310000+00:00,2026-02-12 01:32:27.310000+00:00,712712000,87.35,IMG,2026-02-12 01:37:15.600000+00:00
ch2_tmc_ncn_20260212T0132273100_d_img_d18.zip,NCN,NADIR,2026-02-12 01:32:27.310000+00:00,2026-02-12 01:32:27.310000+00:00,712712000,87.35,IMG,2026-02-12 01:37:15.600000+00:00
ch2_tmc_nca_20260212T1512459036_d_img_d18.zip,NCA,AFT,2026-02-12 15:12:45.903600+00:00,2026-02-12 15:12:45.903000+00:00,717264000,88.01,IMG,2026-02-12 15:17:36.354000+00:00
ch2_tmc_ncn_20260212T1512459036_d_img_d18.zip,NCN,NADIR,2026-02-12 15:12:45.903600+00:00,2026-02-12 15:12:45.903000+00:00,717264000,88.01,IMG,2026-02-12 15:17:36.354000+00:00
ch2_tmc_ncf_20260212T1512459068_d_img_d18.zip,NCF,FORE,2026-02-12 15:12:45.906800+00:00,2026-02-12 15:12:45.906000+00:00,717248000,88.01,IMG,2026-02-12 15:17:36.322000+00:00
ch2_tmc_nca_20260212T1517307773_d_img_d18.zip,NCA,AFT,2026-02-12 15:17:30.777300+00:00,2026-02-12 15:17:30.777000+00:00,681976000,89.74,IMG,2026-02-12 15:22:06.635000+00:00
ch2_tmc_ncn_20260212T1517307773_d_img_d18.zip,NCN,NADIR,2026-02-12 15:17:30.777300+00:00,2026-02-12 15:17:30.777000+00:00,681968000,89.74,IMG,2026-02-12 15:22:06.631000+00:00
ch2_tmc_ncf_20260212T1517307806_d_img_d18.zip,NCF,FORE,2026-02-12 15:17:30.780600+00:00,2026-02-12 15:17:30.780000+00:00,681968000,89.74,IMG,2026-02-12 15:22:06.635000+00:00
ch2_tmc_ncn_20260213T0101539098_d_img_d18.zip,NCN,NADIR,2026-02-13 01:01:53.909800+00:00,2026-02-13 01:01:53.909000+00:00,549096000,88.48,IMG,2026-02-13 01:05:36.173000+00:00
ch2_tmc_nca_20260213T0101539130_d_img_d18.zip,NCA,AFT,2026-02-13 01:01:53.913000+00:00,2026-02-13 01:01:53.913000+00:00,549088000,88.48,IMG,2026-02-13 01:05:36.173000+00:00
ch2_tmc_ncf_20260213T0101539130_d_img_d18.zip,NCF,FORE,2026-02-13 01:01:53.913000+00:00,2026-02-13 01:01:53.913000+00:00,549096000,88.48,IMG,2026-02-13 01:05:36.205000+00:00
ch2_tmc_ncn_20260213T0105296554_d_img_d18.zip,NCN,NADIR,2026-02-13 01:05:29.655400+00:00,2026-02-13 01:05:29.655000+00:00,721120000,90.37,IMG,2026-02-13 01:10:21.347000+00:00
ch2_tmc_ncf_20260213T0105296554_d_img_d18.zip,NCF,FORE,2026-02-13 01:05:29.655400+00:00,2026-02-13 01:05:29.655000+00:00,721120000,90.37,IMG,2026-02-13 01:10:21.347000+00:00
ch2_tmc_nca_20260213T0105296587_d_img_d18.zip,NCA,AFT,2026-02-13 01:05:29.658700+00:00,2026-02-13 01:05:29.658000+00:00,721112000,90.37,IMG,2026-02-13 01:10:21.347000+00:00
ch2_tmc_ncf_20260213T0503139955_d_img_d18.zip,NCF,FORE,2026-02-13 05:03:13.995500+00:00,2026-02-13 05:03:13.995000+00:00,719760000,91.61,IMG,2026-02-13 05:08:05.137000+00:00
ch2_tmc_nca_20260213T0503139987_d_img_d18.zip,NCA,AFT,2026-02-13 05:03:13.998700+00:00,2026-02-13 05:03:13.998000+00:00,719760000,91.61,IMG,2026-02-13 05:08:05.140000+00:00
ch2_tmc_ncn_20260213T0503139987_d_img_d18.zip,NCN,NADIR,2026-02-13 05:03:13.998700+00:00,2026-02-13 05:03:13.998000+00:00,719752000,91.61,IMG,2026-02-13 05:08:05.137000+00:00
ch2_tmc_ncn_20260214T0035548452_d_img_d18.zip,NCN,NADIR,2026-02-14 00:35:54.845200+00:00,2026-02-14 00:35:54.845000+00:00,1854744000,94.03,IMG,2026-02-14 00:48:25.907000+00:00
ch2_tmc_nca_20260214T0035548485_d_img_d18.zip,NCA,AFT,2026-02-14 00:35:54.848500+00:00,2026-02-14 00:35:54.848000+00:00,1854736000,94.03,IMG,2026-02-14 00:48:25.907000+00:00
ch2_tmc_ncf_20260214T0035548485_d_img_d18.zip,NCF,FORE,2026-02-14 00:35:54.848500+00:00,2026-02-14 00:35:54.848000+00:00,1854736000,94.03,IMG,2026-02-14 00:48:25.907000+00:00
ch2_tmc_nca_20260214T0230457348_d_img_d18.zip,NCA,AFT,2026-02-14 02:30:45.734800+00:00,2026-02-14 02:30:45.734000+00:00,1876704000,92.55,IMG,2026-02-14 02:43:24.863000+00:00
ch2_tmc_ncf_20260214T0230457380_d_img_d18.zip,NCF,FORE,2026-02-14 02:30:45.738000+00:00,2026-02-14 02:30:45.738000+00:00,1876680000,92.55,IMG,2026-02-14 02:43:24.856000+00:00
ch2_tmc_ncn_20260214T0230457380_d_img_d18.zip,NCN,NADIR,2026-02-14 02:30:45.738000+00:00,2026-02-14 02:30:45.738000+00:00,1876688000,92.55,IMG,2026-02-14 02:43:24.859000+00:00
ch2_tmc_nca_20260214T0629251070_d_img_d18.zip,NCA,AFT,2026-02-14 06:29:25.107000+00:00,2026-02-14 06:29:25.107000+00:00,1954088000,95.24,IMG,2026-02-14 06:42:35.537000+00:00
ch2_tmc_ncf_20260214T0629251070_d_img_d18.zip,NCF,FORE,2026-02-14 06:29:25.107000+00:00,2026-02-14 06:29:25.107000+00:00,1954096000,95.24,IMG,2026-02-14 06:42:35.540000+00:00
ch2_tmc_ncn_20260214T0629251102_d_img_d18.zip,NCN,NADIR,2026-02-14 06:29:25.110200+00:00,2026-02-14 06:29:25.110000+00:00,1954088000,95.24,IMG,2026-02-14 06:42:35.540000+00:00
ch2_tmc_nca_20260214T1418325888_d_img_d18.zip,NCA,AFT,2026-02-14 14:18:32.588800+00:00,2026-02-14 14:18:32.588000+00:00,1904584000,94.85,IMG,2026-02-14 14:31:22.994000+00:00
ch2_tmc_ncf_20260214T1418325888_d_img_d18.zip,NCF,FORE,2026-02-14 14:18:32.588800+00:00,2026-02-14 14:18:32.588000+00:00,1904576000,94.85,IMG,2026-02-14 14:31:22.991000+00:00
ch2_tmc_ncn_20260214T1418325888_d_img_d18.zip,NCN,NADIR,2026-02-14 14:18:32.588800+00:00,2026-02-14 14:18:32.588000+00:00,1904584000,94.85,IMG,2026-02-14 14:31:22.994000+00:00
ch2_tmc_ncf_20260215T0757404922_d_img_d18.zip,NCF,FORE,2026-02-15 07:57:40.492200+00:00,2026-02-15 07:57:40.492000+00:00,1865616000,98.03,IMG,2026-02-15 08:10:15.135000+00:00
ch2_tmc_ncn_20260215T0757404922_d_img_d18.zip,NCN,NADIR,2026-02-15 07:57:40.492200+00:00,2026-02-15 07:57:40.492000+00:00,1865608000,98.03,IMG,2026-02-15 08:10:15.132000+00:00
ch2_tmc_nca_20260215T0757404954_d_img_d18.zip,NCA,AFT,2026-02-15 07:57:40.495400+00:00,2026-02-15 07:57:40.495000+00:00,1865608000,98.03,IMG,2026-02-15 08:10:15.135000+00:00
ch2_tmc_nca_20260216T0730493717_d_img_d18.zip,NCA,AFT,2026-02-16 07:30:49.371700+00:00,2026-02-16 07:30:49.371000+00:00,987592000,93.16,IMG,2026-02-16 07:37:28.851000+00:00
ch2_tmc_ncf_20260216T0730493717_d_img_d18.zip,NCF,FORE,2026-02-16 07:30:49.371700+00:00,2026-02-16 07:30:49.371000+00:00,987600000,93.16,IMG,2026-02-16 07:37:28.855000+00:00
