filename,product_code,start_time,end_time,product_size_bytes,altitude_km,archive_page
ch2_tmc_ndn_20250121T0057076118_d_dtm_d18.zip,NDN,2025-01-21 00:57:07.611000+00:00,2025-01-21 01:04:56.398000+00:00,606533837,99.37,71
ch2_tmc_ndn_20250121T0057076118_d_oth_d18.zip,NDN,2025-01-21 00:57:07.611000+00:00,2025-01-21 01:04:56.398000+00:00,2426133037,99.37,71
ch2_tmc_nrf_20250121T0057076118_d_img_d18.zip,NRF,2025-01-21 00:57:07.611000+00:00,2025-01-21 01:04:56.398000+00:00,1158928000,99.37,95
ch2_tmc_nrn_20250121T0057076118_d_img_d18.zip,NRN,2025-01-21 00:57:07.611000+00:00,2025-01-21 01:04:56.398000+00:00,1158928000,99.37,95
ch2_tmc_nca_20250121T0057076150_d_img_d18.zip,NCA,2025-01-21 00:57:07.615000+00:00,2025-01-21 01:04:56.394000+00:00,1158912000,99.37,90
ch2_tmc_nra_20250121T0057076150_d_img_d18.zip,NRA,2025-01-21 00:57:07.615000+00:00,2025-01-21 01:04:56.394000+00:00,1158912000,99.37,95
ch2_tmc_ncf_20250121T0244315817_d_img_d18.zip,NCF,2025-01-21 02:44:31.581000+00:00,2025-01-21 03:03:58.410000+00:00,2885904000,98.96,90
ch2_tmc_ncn_20250121T0244315817_d_img_d18.zip,NCN,2025-01-21 02:44:31.581000+00:00,2025-01-21 03:03:58.414000+00:00,2885912000,98.96,90
ch2_tmc_ndn_20250121T0244315817_d_dtm_d18.zip,NDN,2025-01-21 02:44:31.581000+00:00,2025-01-21 03:03:58.414000+00:00,2193771215,98.96,11
ch2_tmc_ndn_20250121T0244315817_d_oth_d18.zip,NDN,2025-01-21 02:44:31.581000+00:00,2025-01-21 03:03:58.414000+00:00,8770970543,98.96,11
ch2_tmc_nrf_20250121T0244315817_d_img_d18.zip,NRF,2025-01-21 02:44:31.581000+00:00,2025-01-21 03:03:58.410000+00:00,2885192000,98.96,95
ch2_tmc_nrn_20250121T0244315817_d_img_d18.zip,NRN,2025-01-21 02:44:31.581000+00:00,2025-01-21 03:03:58.414000+00:00,2885208000,98.96,95
ch2_tmc_nca_20250121T0244316142_d_img_d18.zip,NCA,2025-01-21 02:44:31.614000+00:00,2025-01-21 03:03:58.414000+00:00,2885904000,98.96,90
ch2_tmc_nra_20250121T0244316142_d_img_d18.zip,NRA,2025-01-21 02:44:31.614000+00:00,2025-01-21 03:03:58.414000+00:00,2885192000,98.96,95
ch2_tmc_ncf_20250121T1239493234_d_img_d18.zip,NCF,2025-01-21 12:39:49.323000+00:00,2025-01-21 12:59:13.734000+00:00,2878632000,95.58,90
ch2_tmc_ncn_20250121T1239493234_d_img_d18.zip,NCN,2025-01-21 12:39:49.323000+00:00,2025-01-21 12:59:13.734000+00:00,2878632000,95.58,90
ch2_tmc_ndn_20250121T1239493234_d_dtm_d18.zip,NDN,2025-01-21 12:39:49.323000+00:00,2025-01-21 12:59:13.734000+00:00,2299049279,95.58,11
ch2_tmc_ndn_20250121T1239493234_d_oth_d18.zip,NDN,2025-01-21 12:39:49.323000+00:00,2025-01-21 12:59:13.734000+00:00,9190702287,95.58,11
ch2_tmc_nrf_20250121T1239493234_d_img_d18.zip,NRF,2025-01-21 12:39:49.323000+00:00,2025-01-21 12:59:13.734000+00:00,2878632000,95.58,95
ch2_tmc_nrn_20250121T1239493234_d_img_d18.zip,NRN,2025-01-21 12:39:49.323000+00:00,2025-01-21 12:59:13.734000+00:00,2878632000,95.58,95
ch2_tmc_nca_20250121T1239493266_d_img_d18.zip,NCA,2025-01-21 12:39:49.326000+00:00,2025-01-21 12:59:13.734000+00:00,2878624000,95.58,90
ch2_tmc_nra_20250121T1239493266_d_img_d18.zip,NRA,2025-01-21 12:39:49.326000+00:00,2025-01-21 12:59:13.734000+00:00,2878624000,95.58,95
ch2_tmc_ncf_20250124T0011252191_d_img_d18.zip,NCF,2025-01-24 00:11:25.219000+00:00,2025-01-24 00:30:45.404000+00:00,2868184000,94.45,89
ch2_tmc_ncn_20250124T0011252191_d_img_d18.zip,NCN,2025-01-24 00:11:25.219000+00:00,2025-01-24 00:30:45.407000+00:00,2868192000,94.45,89
ch2_tmc_ndn_20250124T0011252191_d_dtm_d18.zip,NDN,2025-01-24 00:11:25.219000+00:00,2025-01-24 00:30:45.407000+00:00,3236192031,94.45,11
ch2_tmc_ndn_20250124T0011252191_d_oth_d18.zip,NDN,2025-01-24 00:11:25.219000+00:00,2025-01-24 00:30:45.407000+00:00,12940647471,94.45,11
ch2_tmc_nrf_20250124T0011252191_d_img_d18.zip,NRF,2025-01-24 00:11:25.219000+00:00,2025-01-24 00:30:45.404000+00:00,2866920000,94.45,94
ch2_tmc_nrn_20250124T0011252191_d_img_d18.zip,NRN,2025-01-24 00:11:25.219000+00:00,2025-01-24 00:30:45.407000+00:00,2866920000,94.45,94
ch2_tmc_nca_20250124T0011252223_d_img_d18.zip,NCA,2025-01-24 00:11:25.222000+00:00,2025-01-24 00:30:45.407000+00:00,2868184000,94.45,89
ch2_tmc_nra_20250124T0011252223_d_img_d18.zip,NRA,2025-01-24 00:11:25.222000+00:00,2025-01-24 00:30:45.407000+00:00,2866912000,94.45,94
ch2_tmc_nca_20250124T0210268087_d_img_d18.zip,NCA,2025-01-24 02:10:26.808000+00:00,2025-01-24 02:29:47.420000+00:00,2871040000,94.42,89
ch2_tmc_ncf_20250124T0210268087_d_img_d18.zip,NCF,2025-01-24 02:10:26.808000+00:00,2025-01-24 02:29:47.420000+00:00,2871040000,94.42,89
ch2_tmc_nra_20250124T0210268087_d_img_d18.zip,NRA,2025-01-24 02:10:26.808000+00:00,2025-01-24 02:29:47.420000+00:00,2871040000,94.42,94
ch2_tmc_nrf_20250124T0210268087_d_img_d18.zip,NRF,2025-01-24 02:10:26.808000+00:00,2025-01-24 02:29:47.420000+00:00,2871040000,94.42,94
ch2_tmc_ncn_20250124T0210268412_d_img_d18.zip,NCN,2025-01-24 02:10:26.841000+00:00,2025-01-24 02:29:47.420000+00:00,2871032000,94.42,89
ch2_tmc_ndn_20250124T0210268412_d_dtm_d18.zip,NDN,2025-01-24 02:10:26.841000+00:00,2025-01-24 02:29:47.420000+00:00,3231895547,94.42,71
ch2_tmc_ndn_20250124T0210268412_d_oth_d18.zip,NDN,2025-01-24 02:10:26.841000+00:00,2025-01-24 02:29:47.420000+00:00,12923529071,94.42,71
ch2_tmc_nrn_20250124T0210268412_d_img_d18.zip,NRN,2025-01-24 02:10:26.841000+00:00,2025-01-24 02:29:47.420000+00:00,2871032000,94.42,94
ch2_tmc_ncf_20250124T0409293772_d_img_d18.zip,NCF,2025-01-24 04:09:29.377000+00:00,2025-01-24 04:28:49.694000+00:00,2868512000,94.44,89
ch2_tmc_ncn_20250124T0409293772_d_img_d18.zip,NCN,2025-01-24 04:09:29.377000+00:00,2025-01-24 04:28:49.694000+00:00,2868512000,94.44,89
ch2_tmc_ndn_20250124T0409293772_d_dtm_d18.zip,NDN,2025-01-24 04:09:29.377000+00:00,2025-01-24 04:28:49.694000+00:00,3264472903,94.44,71
ch2_tmc_ndn_20250124T0409293772_d_oth_d18.zip,NDN,2025-01-24 04:09:29.377000+00:00,2025-01-24 04:28:49.694000+00:00,13052392943,94.44,71
ch2_tmc_nrf_20250124T0409293772_d_img_d18.zip,NRF,2025-01-24 04:09:29.377000+00:00,2025-01-24 04:28:49.694000+00:00,2868504000,94.44,94
ch2_tmc_nrn_20250124T0409293772_d_img_d18.zip,NRN,2025-01-24 04:09:29.377000+00:00,2025-01-24 04:28:49.694000+00:00,2868504000,94.44,94
ch2_tmc_nca_20250124T0409293805_d_img_d18.zip,NCA,2025-01-24 04:09:29.380000+00:00,2025-01-24 04:28:49.691000+00:00,2868496000,94.44,89
ch2_tmc_nra_20250124T0409293805_d_img_d18.zip,NRA,2025-01-24 04:09:29.380000+00:00,2025-01-24 04:28:49.691000+00:00,2868496000,94.44,94
ch2_tmc_ncf_20250124T1404392754_d_img_d18.zip,NCF,2025-01-24 14:04:39.275000+00:00,2025-01-24 14:23:59.589000+00:00,2868504000,95.38,81
ch2_tmc_ncn_20250124T1404392754_d_img_d18.zip,NCN,2025-01-24 14:04:39.275000+00:00,2025-01-24 14:23:59.593000+00:00,2868512000,95.38,81
ch2_tmc_nrf_20250124T1404392754_d_img_d18.zip,NRF,2025-01-24 14:04:39.275000+00:00,2025-01-24 14:23:59.589000+00:00,2868464000,95.38,84
ch2_tmc_nrn_20250124T1404392754_d_img_d18.zip,NRN,2025-01-24 14:04:39.275000+00:00,2025-01-24 14:23:59.593000+00:00,2868472000,95.38,84
ch2_tmc_nca_20250124T1404392786_d_img_d18.zip,NCA,2025-01-24 14:04:39.278000+00:00,2025-01-24 14:23:59.589000+00:00,2868496000,95.38,81
ch2_tmc_nra_20250124T1404392786_d_img_d18.zip,NRA,2025-01-24 14:04:39.278000+00:00,2025-01-24 14:23:59.589000+00:00,2868440000,95.38,84
ch2_tmc_nca_20250126T0346036453_d_img_d18.zip,NCA,2025-01-26 03:46:03.645000+00:00,2025-01-26 04:05:34.717000+00:00,2893496000,103.3,90
ch2_tmc_ncf_20250126T0346036453_d_img_d18.zip,NCF,2025-01-26 03:46:03.645000+00:00,2025-01-26 04:05:34.750000+00:00,2893504000,103.3,90
ch2_tmc_nra_20250126T0346036453_d_img_d18.zip,NRA,2025-01-26 03:46:03.645000+00:00,2025-01-26 04:05:34.717000+00:00,2892552000,103.3,95
ch2_tmc_nrf_20250126T0346036453_d_img_d18.zip,NRF,2025-01-26 03:46:03.645000+00:00,2025-01-26 04:05:34.750000+00:00,2892560000,103.3,95
ch2_tmc_ncn_20250126T0346036485_d_img_d18.zip,NCN,2025-01-26 03:46:03.648000+00:00,2025-01-26 04:05:34.750000+00:00,2893496000,103.3,90
ch2_tmc_nrn_20250126T0346036485_d_img_d18.zip,NRN,2025-01-26 03:46:03.648000+00:00,2025-01-26 04:05:34.750000+00:00,2892560000,103.3,95
ch2_tmc_ncf_20250126T0545066869_d_img_d18.zip,NCF,2025-01-26 05:45:06.686000+00:00,2025-01-26 06:04:36.907000+00:00,2890976000,103.44,90
ch2_tmc_ncn_20250126T0545066869_d_img_d18.zip,NCN,2025-01-26 05:45:06.686000+00:00,2025-01-26 06:04:36.874000+00:00,2890968000,103.44,90
ch2_tmc_ndn_20250126T0545066869_d_dtm_d18.zip,NDN,2025-01-26 05:45:06.686000+00:00,2025-01-26 06:04:36.874000+00:00,3612910629,103.44,11
ch2_tmc_ndn_20250126T0545066869_d_oth_d18.zip,NDN,2025-01-26 05:45:06.686000+00:00,2025-01-26 06:04:36.874000+00:00,14446258351,103.44,11
ch2_tmc_nrf_20250126T0545066869_d_img_d18.zip,NRF,2025-01-26 05:45:06.686000+00:00,2025-01-26 06:04:36.907000+00:00,2890128000,103.44,95
ch2_tmc_nrn_20250126T0545066869_d_img_d18.zip,NRN,2025-01-26 05:45:06.686000+00:00,2025-01-26 06:04:36.874000+00:00,2890120000,103.44,95
ch2_tmc_nca_20250126T0545066902_d_img_d18.zip,NCA,2025-01-26 05:45:06.690000+00:00,2025-01-26 06:04:36.907000+00:00,2890968000,103.44,90
ch2_tmc_nra_20250126T0545066902_d_img_d18.zip,NRA,2025-01-26 05:45:06.690000+00:00,2025-01-26 06:04:36.907000+00:00,2890128000,103.44,95
ch2_tmc_nca_20250126T1739211922_d_img_d18.zip,NCA,2025-01-26 17:39:21.192000+00:00,2025-01-26 17:41:42.179000+00:00,348552000,95.15,89
ch2_tmc_ncn_20250126T1739211922_d_img_d18.zip,NCN,2025-01-26 17:39:21.192000+00:00,2025-01-26 17:41:42.179000+00:00,348552000,95.15,89
ch2_tmc_ndn_20250126T1739211922_d_dtm_d18.zip,NDN,2025-01-26 17:39:21.192000+00:00,2025-01-26 17:41:42.179000+00:00,58203943,95.15,71
ch2_tmc_ndn_20250126T1739211922_d_oth_d18.zip,NDN,2025-01-26 17:39:21.192000+00:00,2025-01-26 17:41:42.179000+00:00,232707443,95.15,71
ch2_tmc_nra_20250126T1739211922_d_img_d18.zip,NRA,2025-01-26 17:39:21.192000+00:00,2025-01-26 17:41:42.179000+00:00,348552000,95.15,94
ch2_tmc_nrn_20250126T1739211922_d_img_d18.zip,NRN,2025-01-26 17:39:21.192000+00:00,2025-01-26 17:41:42.179000+00:00,348552000,95.15,94
ch2_tmc_ncf_20250126T1739211955_d_img_d18.zip,NCF,2025-01-26 17:39:21.195000+00:00,2025-01-26 17:41:42.179000+00:00,348544000,95.15,89
ch2_tmc_nrf_20250126T1739211955_d_img_d18.zip,NRF,2025-01-26 17:39:21.195000+00:00,2025-01-26 17:41:42.179000+00:00,348544000,95.15,94
ch2_tmc_ncn_20250126T1741346812_d_img_d18.zip,NCN,2025-01-26 17:41:34.681000+00:00,2025-01-26 17:49:31.373000+00:00,1178472000,97.87,90
ch2_tmc_ndn_20250126T1741346812_d_dtm_d18.zip,NDN,2025-01-26 17:41:34.681000+00:00,2025-01-26 17:49:31.373000+00:00,518787345,97.87,71
ch2_tmc_ndn_20250126T1741346812_d_oth_d18.zip,NDN,2025-01-26 17:41:34.681000+00:00,2025-01-26 17:49:31.373000+00:00,2075666765,97.87,71
ch2_tmc_nrn_20250126T1741346812_d_img_d18.zip,NRN,2025-01-26 17:41:34.681000+00:00,2025-01-26 17:49:31.373000+00:00,1178464000,97.87,94
ch2_tmc_nca_20250126T1741346844_d_img_d18.zip,NCA,2025-01-26 17:41:34.684000+00:00,2025-01-26 17:49:31.370000+00:00,1178456000,97.87,90
ch2_tmc_ncf_20250126T1741346844_d_img_d18.zip,NCF,2025-01-26 17:41:34.684000+00:00,2025-01-26 17:49:31.370000+00:00,1178456000,97.87,90
ch2_tmc_nra_20250126T1741346844_d_img_d18.zip,NRA,2025-01-26 17:41:34.684000+00:00,2025-01-26 17:49:31.370000+00:00,1178456000,97.87,94
ch2_tmc_nrf_20250126T1741346844_d_img_d18.zip,NRF,2025-01-26 17:41:34.684000+00:00,2025-01-26 17:49:31.370000+00:00,1178448000,97.87,95
ch2_tmc_nca_20250126T1749221084_d_img_d18.zip,NCA,2025-01-26 17:49:22.108000+00:00,2025-01-26 17:57:29.398000+00:00,1204672000,103.26,89
ch2_tmc_ncn_20250126T1749221084_d_img_d18.zip,NCN,2025-01-26 17:49:22.108000+00:00,2025-01-26 17:57:29.398000+00:00,1204672000,103.26,89
ch2_tmc_ndn_20250126T1749221084_d_dtm_d18.zip,NDN,2025-01-26 17:49:22.108000+00:00,2025-01-26 17:57:29.398000+00:00,779256429,103.26,71
ch2_tmc_ndn_20250126T1749221084_d_oth_d18.zip,NDN,2025-01-26 17:49:22.108000+00:00,2025-01-26 17:57:29.398000+00:00,3117023405,103.26,71
ch2_tmc_nra_20250126T1749221084_d_img_d18.zip,NRA,2025-01-26 17:49:22.108000+00:00,2025-01-26 17:57:29.398000+00:00,1204672000,103.26,94
ch2_tmc_nrn_20250126T1749221084_d_img_d18.zip,NRN,2025-01-26 17:49:22.108000+00:00,2025-01-26 17:57:29.398000+00:00,1204672000,103.26,94
ch2_tmc_ncf_20250126T1749221116_d_img_d18.zip,NCF,2025-01-26 17:49:22.111000+00:00,2025-01-26 17:57:29.395000+00:00,1204656000,103.26,89
ch2_tmc_nrf_20250126T1749221116_d_img_d18.zip,NRF,2025-01-26 17:49:22.111000+00:00,2025-01-26 17:57:29.395000+00:00,1204656000,103.26,94
ch2_tmc_nca_20250127T0334367659_d_img_d18.zip,NCA,2025-01-27 03:34:36.765000+00:00,2025-01-27 03:54:08.218000+00:00,2896040000,105.29,89
ch2_tmc_ncn_20250127T0334367659_d_img_d18.zip,NCN,2025-01-27 03:34:36.765000+00:00,2025-01-27 03:54:08.218000+00:00,2896040000,105.29,89
ch2_tmc_nra_20250127T0334367659_d_img_d18.zip,NRA,2025-01-27 03:34:36.765000+00:00,2025-01-27 03:54:08.218000+00:00,2895920000,105.29,94
ch2_tmc_nrn_20250127T0334367659_d_img_d18.zip,NRN,2025-01-27 03:34:36.765000+00:00,2025-01-27 03:54:08.218000+00:00,2895920000,105.29,94
ch2_tmc_ncf_20250127T0334367692_d_img_d18.zip,NCF,2025-01-27 03:34:36.769000+00:00,2025-01-27 03:54:08.215000+00:00,2896024000,105.29,89
ch2_tmc_nrf_20250127T0334367692_d_img_d18.zip,NRF,2025-01-27 03:34:36.769000+00:00,2025-01-27 03:54:08.215000+00:00,2895896000,105.29,94
ch2_tmc_ncf_20250127T0533387833_d_img_d18.zip,NCF,2025-01-27 05:33:38.783000+00:00,2025-01-27 05:53:11.258000+00:00,2898568000,105.6,89
ch2_tmc_ncn_20250127T0533387833_d_img_d18.zip,NCN,2025-01-27 05:33:38.783000+00:00,2025-01-27 05:53:11.255000+00:00,2898560000,105.6,89
ch2_tmc_ndn_20250127T0533387833_d_dtm_d18.zip,NDN,2025-01-27 05:33:38.783000+00:00,2025-01-27 05:53:11.255000+00:00,3495906967,105.6,11
ch2_tmc_ndn_20250127T0533387833_d_oth_d18.zip,NDN,2025-01-27 05:33:38.783000+00:00,2025-01-27 05:53:11.255000+00:00,13978167919,105.6,11
ch2_tmc_nrf_20250127T0533387833_d_img_d18.zip,NRF,2025-01-27 05:33:38.783000+00:00,2025-01-27 05:53:11.258000+00:00,2898568000,105.6,94
ch2_tmc_nrn_20250127T0533387833_d_img_d18.zip,NRN,2025-01-27 05:33:38.783000+00:00,2025-01-27 05:53:11.255000+00:00,2898560000,105.6,94
ch2_tmc_nca_20250127T0533387865_d_img_d18.zip,NCA,2025-01-27 05:33:38.786000+00:00,2025-01-27 05:53:11.258000+00:00,2898560000,105.6,89
ch2_tmc_nra_20250127T0533387865_d_img_d18.zip,NRA,2025-01-27 05:33:38.786000+00:00,2025-01-27 05:53:11.258000+00:00,2898560000,105.6,94
ch2_tmc_nca_20250127T0732409273_d_img_d18.zip,NCA,2025-01-27 07:32:40.927000+00:00,2025-01-27 07:52:14.551000+00:00,2901408000,105.96,89
ch2_tmc_ncf_20250127T0732409273_d_img_d18.zip,NCF,2025-01-27 07:32:40.927000+00:00,2025-01-27 07:52:14.554000+00:00,2901416000,105.96,89
ch2_tmc_nra_20250127T0732409273_d_img_d18.zip,NRA,2025-01-27 07:32:40.927000+00:00,2025-01-27 07:52:14.551000+00:00,2900760000,105.96,94
ch2_tmc_nrf_20250127T0732409273_d_img_d18.zip,NRF,2025-01-27 07:32:40.927000+00:00,2025-01-27 07:52:14.554000+00:00,2900776000,105.96,94
ch2_tmc_ncn_20250127T0732409306_d_img_d18.zip,NCN,2025-01-27 07:32:40.930000+00:00,2025-01-27 07:52:14.554000+00:00,2901408000,105.96,89
ch2_tmc_ndn_20250127T0732409306_d_dtm_d18.zip,NDN,2025-01-27 07:32:40.930000+00:00,2025-01-27 07:52:14.554000+00:00,3510495817,105.96,11
ch2_tmc_ndn_20250127T0732409306_d_oth_d18.zip,NDN,2025-01-27 07:32:40.930000+00:00,2025-01-27 07:52:14.554000+00:00,14037962669,105.96,11
ch2_tmc_nrn_20250127T0732409306_d_img_d18.zip,NRN,2025-01-27 07:32:40.930000+00:00,2025-01-27 07:52:14.554000+00:00,2900760000,105.96,94
ch2_tmc_nca_20250128T0323061119_d_img_d18.zip,NCA,2025-01-28 03:23:06.111000+00:00,2025-01-28 03:42:42.683000+00:00,2908696000,110.7,89
ch2_tmc_ncn_20250128T0323061119_d_img_d18.zip,NCN,2025-01-28 03:23:06.111000+00:00,2025-01-28 03:42:42.680000+00:00,2908688000,110.7,89
ch2_tmc_nra_20250128T0323061119_d_img_d18.zip,NRA,2025-01-28 03:23:06.111000+00:00,2025-01-28 03:42:42.683000+00:00,2908640000,110.7,94
ch2_tmc_nrn_20250128T0323061119_d_img_d18.zip,NRN,2025-01-28 03:23:06.111000+00:00,2025-01-28 03:42:42.680000+00:00,2908640000,110.7,94
ch2_tmc_ncf_20250128T0323061151_d_img_d18.zip,NCF,2025-01-28 03:23:06.115000+00:00,2025-01-28 03:42:42.683000+00:00,2908688000,110.7,89
ch2_tmc_nrf_20250128T0323061151_d_img_d18.zip,NRF,2025-01-28 03:23:06.115000+00:00,2025-01-28 03:42:42.683000+00:00,2908640000,110.7,94
ch2_tmc_nca_20250128T0522071234_d_img_d18.zip,NCA,2025-01-28 05:22:07.123000+00:00,2025-01-28 05:41:44.718000+00:00,2911224000,111.24,89
ch2_tmc_ncf_20250128T0522071234_d_img_d18.zip,NCF,2025-01-28 05:22:07.123000+00:00,2025-01-28 05:41:44.718000+00:00,2911224000,111.24,89
ch2_tmc_nra_20250128T0522071234_d_img_d18.zip,NRA,2025-01-28 05:22:07.123000+00:00,2025-01-28 05:41:44.718000+00:00,2911168000,111.24,94
ch2_tmc_nrf_20250128T0522071234_d_img_d18.zip,NRF,2025-01-28 05:22:07.123000+00:00,2025-01-28 05:41:44.718000+00:00,2911176000,111.24,94
ch2_tmc_ncn_20250128T0522071267_d_img_d18.zip,NCN,2025-01-28 05:22:07.126000+00:00,2025-01-28 05:41:44.714000+00:00,2911208000,111.24,89
ch2_tmc_ndn_20250128T0522071267_d_dtm_d18.zip,NDN,2025-01-28 05:22:07.126000+00:00,2025-01-28 05:41:44.714000+00:00,3685120327,111.24,11
ch2_tmc_ndn_20250128T0522071267_d_oth_d18.zip,NDN,2025-01-28 05:22:07.126000+00:00,2025-01-28 05:41:44.714000+00:00,14735113519,111.24,11
ch2_tmc_nrn_20250128T0522071267_d_img_d18.zip,NRN,2025-01-28 05:22:07.126000+00:00,2025-01-28 05:41:44.714000+00:00,2911168000,111.24,94
ch2_tmc_ncn_20250128T0721081011_d_img_d18.zip,NCN,2025-01-28 07:21:08.101000+00:00,2025-01-28 07:40:47.870000+00:00,2916600000,111.74,89
ch2_tmc_ndn_20250128T0721081011_d_dtm_d18.zip,NDN,2025-01-28 07:21:08.101000+00:00,2025-01-28 07:40:47.870000+00:00,3702465733,111.74,11
ch2_tmc_ndn_20250128T0721081011_d_oth_d18.zip,NDN,2025-01-28 07:21:08.101000+00:00,2025-01-28 07:40:47.870000+00:00,14804406191,111.74,11
ch2_tmc_nrn_20250128T0721081011_d_img_d18.zip,NRN,2025-01-28 07:21:08.101000+00:00,2025-01-28 07:40:47.870000+00:00,2916584000,111.74,94
ch2_tmc_nca_20250128T0721089786_d_img_d18.zip,NCA,2025-01-28 07:21:08.978000+00:00,2025-01-28 07:40:47.870000+00:00,2916608000,111.74,89
ch2_tmc_ncf_20250128T0721089786_d_img_d18.zip,NCF,2025-01-28 07:21:08.978000+00:00,2025-01-28 07:40:47.866000+00:00,2916600000,111.74,89
ch2_tmc_nra_20250128T0721089786_d_img_d18.zip,NRA,2025-01-28 07:21:08.978000+00:00,2025-01-28 07:40:47.870000+00:00,2916608000,111.74,94
ch2_tmc_nrf_20250128T0721089786_d_img_d18.zip,NRF,2025-01-28 07:21:08.978000+00:00,2025-01-28 07:40:47.866000+00:00,2916600000,111.74,94
ch2_tmc_nca_20250128T0920098877_d_img_d18.zip,NCA,2025-01-28 09:20:09.887000+00:00,2025-01-28 09:39:48.857000+00:00,2916600000,112.13,89
ch2_tmc_ncf_20250128T0920098877_d_img_d18.zip,NCF,2025-01-28 09:20:09.887000+00:00,2025-01-28 09:39:48.857000+00:00,2916600000,112.13,89
ch2_tmc_nra_20250128T0920098877_d_img_d18.zip,NRA,2025-01-28 09:20:09.887000+00:00,2025-01-28 09:39:48.857000+00:00,2916472000,112.13,94
ch2_tmc_nrf_20250128T0920098877_d_img_d18.zip,NRF,2025-01-28 09:20:09.887000+00:00,2025-01-28 09:39:48.857000+00:00,2916464000,112.13,94
ch2_tmc_ncn_20250128T0920099201_d_img_d18.zip,NCN,2025-01-28 09:20:09.920000+00:00,2025-01-28 09:39:48.860000+00:00,2916600000,112.13,89
ch2_tmc_nrn_20250128T0920099201_d_img_d18.zip,NRN,2025-01-28 09:20:09.920000+00:00,2025-01-28 09:39:48.860000+00:00,2916472000,112.13,94
ch2_tmc_nca_20250128T1915154588_d_img_d18.zip,NCA,2025-01-28 19:15:15.458000+00:00,2025-01-28 19:28:07.457000+00:00,1907504000,107.48,89
ch2_tmc_ncf_20250128T1915154588_d_img_d18.zip,NCF,2025-01-28 19:15:15.458000+00:00,2025-01-28 19:28:07.457000+00:00,1907504000,107.48,89
ch2_tmc_nra_20250128T1915154588_d_img_d18.zip,NRA,2025-01-28 19:15:15.458000+00:00,2025-01-28 19:28:07.457000+00:00,1907504000,107.48,94
ch2_tmc_nrf_20250128T1915154588_d_img_d18.zip,NRF,2025-01-28 19:15:15.458000+00:00,2025-01-28 19:28:07.457000+00:00,1907504000,107.48,94
ch2_tmc_ncn_20250128T1915154620_d_img_d18.zip,NCN,2025-01-28 19:15:15.462000+00:00,2025-01-28 19:28:07.424000+00:00,1907488000,107.48,89
ch2_tmc_ndn_20250128T1915154620_d_dtm_d18.zip,NDN,2025-01-28 19:15:15.462000+00:00,2025-01-28 19:28:07.424000+00:00,1308183483,107.48,71
ch2_tmc_ndn_20250128T1915154620_d_oth_d18.zip,NDN,2025-01-28 19:15:15.462000+00:00,2025-01-28 19:28:07.424000+00:00,5233648877,107.48,71
ch2_tmc_nrn_20250128T1915154620_d_img_d18.zip,NRN,2025-01-28 19:15:15.462000+00:00,2025-01-28 19:28:07.424000+00:00,1907488000,107.48,94
ch2_tmc_nca_20250128T1928007553_d_img_d18.zip,NCA,2025-01-28 19:28:00.755000+00:00,2025-01-28 19:34:56.124000+00:00,1028552000,113.06,89
ch2_tmc_nra_20250128T1928007553_d_img_d18.zip,NRA,2025-01-28 19:28:00.755000+00:00,2025-01-28 19:34:56.124000+00:00,1028552000,113.06,94
ch2_tmc_ncf_20250128T1928007878_d_img_d18.zip,NCF,2025-01-28 19:28:00.787000+00:00,2025-01-28 19:34:56.127000+00:00,1028552000,113.06,89
ch2_tmc_ncn_20250128T1928007878_d_img_d18.zip,NCN,2025-01-28 19:28:00.787000+00:00,2025-01-28 19:34:56.124000+00:00,1028544000,113.06,89
ch2_tmc_ndn_20250128T1928007878_d_dtm_d18.zip,NDN,2025-01-28 19:28:00.787000+00:00,2025-01-28 19:34:56.124000+00:00,750473373,113.06,71
ch2_tmc_ndn_20250128T1928007878_d_oth_d18.zip,NDN,2025-01-28 19:28:00.787000+00:00,2025-01-28 19:34:56.124000+00:00,3002316077,113.06,71
ch2_tmc_nrf_20250128T1928007878_d_img_d18.zip,NRF,2025-01-28 19:28:00.787000+00:00,2025-01-28 19:34:56.127000+00:00,1028552000,113.06,94
ch2_tmc_nrn_20250128T1928007878_d_img_d18.zip,NRN,2025-01-28 19:28:00.787000+00:00,2025-01-28 19:34:56.124000+00:00,1028544000,113.06,94
ch2_tmc_ncf_20250129T0907161861_d_img_d18.zip,NCF,2025-01-29 09:07:16.186000+00:00,2025-01-29 09:26:51.733000+00:00,2906160000,99.22,89
ch2_tmc_ncn_20250129T0907161861_d_img_d18.zip,NCN,2025-01-29 09:07:16.186000+00:00,2025-01-29 09:26:51.730000+00:00,2906152000,99.22,89
ch2_tmc_ndn_20250129T0907161861_d_dtm_d18.zip,NDN,2025-01-29 09:07:16.186000+00:00,2025-01-29 09:26:51.730000+00:00,3497754055,99.22,11
ch2_tmc_ndn_20250129T0907161861_d_oth_d18.zip,NDN,2025-01-29 09:07:16.186000+00:00,2025-01-29 09:26:51.730000+00:00,13985539503,99.22,11
ch2_tmc_nrf_20250129T0907161861_d_img_d18.zip,NRF,2025-01-29 09:07:16.186000+00:00,2025-01-29 09:26:51.733000+00:00,2906160000,99.22,94
ch2_tmc_nrn_20250129T0907161861_d_img_d18.zip,NRN,2025-01-29 09:07:16.186000+00:00,2025-01-29 09:26:51.730000+00:00,2906152000,99.22,94
